Category,Country,Region,Site_Name,Year,Danger,Longitude,Latitude,Area,Age,Area_Category,Danger_Status,Decade
Cultural,Italy,Europe and North America,City of Vicenza and the Palladian Villas of the Veneto,1994,0,11.54944444,45.54916667,333.87,32,Small,Safe,1990
Cultural,Japan,Asia and the Pacific,"Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities)",1994,0,135.7694444,34.98055556,1056.0,32,Small,Safe,1990
Natural,Colombia,Latin America and the Caribbean,Los Katíos National Park,1994,0,-77.0,7.666666667,72000.0,32,Medium,Safe,1990
Cultural,Sweden,Europe and North America,Rock Carvings in Tanum,1994,0,11.34111,58.70111,4137.609,32,Small,Safe,1990
Natural,Spain,Europe and North America,Doñana National Park,1994,0,-6.358861,36.9477,54251.7,32,Medium,Safe,1990
Cultural,Germany,Europe and North America,"Collegiate Church, Castle and Old Town of Quedlinburg",1994,0,11.15,51.78333,90.0,32,Small,Safe,1990
Cultural,Germany,Europe and North America,Völklingen Ironworks,1994,0,6.85,49.24444,7.46,32,Small,Safe,1990
Cultural,Sweden,Europe and North America,Skogskyrkogården,1994,0,18.09944,59.27556,108.08,32,Small,Safe,1990
Cultural,China,Asia and the Pacific,Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,1994,0,116.975,35.61167,0.0,32,Small,Safe,1990
Cultural,China,Asia and the Pacific,"Historic Ensemble of the Potala Palace, Lhasa",1994,0,91.11717,29.65792,60.5,32,Small,Safe,1990
Cultural,China,Asia and the Pacific,Ancient Building Complex in the Wudang Mountains,1994,0,111.0,32.46667,0.0,32,Small,Safe,1990
Cultural,China,Asia and the Pacific,"Mountain Resort and its Outlying Temples, Chengde",1994,0,117.93833,40.98694,0.0,32,Small,Safe,1990
Cultural,Georgia,Europe and North America,Historical Monuments of Mtskheta,1994,0,44.71639,41.84389,3.85,32,Small,Safe,1990
Cultural,Georgia,Europe and North America,Gelati Monastery,1994,0,42.76833333,42.29472222,4.2,32,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,Earliest 16th-Century Monasteries on the Slopes of Popocatepetl,1994,0,-98.89778,18.93472,21.56,32,Small,Safe,1990
Natural,Viet Nam,Asia and the Pacific,Ha Long Bay,1994,0,107.1,20.9,150000.0,32,Large,Safe,1990
Natural,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Canaima National Park,1994,0,-61.5,5.33333,3000000.0,32,Large,Safe,1990
Natural,Germany,Europe and North America,Messel Pit Fossil Site,1995,0,8.75389,49.91667,42.0,31,Small,Safe,1990
Cultural,Chile,Latin America and the Caribbean,Rapa Nui National Park,1995,0,-109.45,-27.15,6666.0,31,Small,Safe,1990
Cultural,Canada,Europe and North America,Old Town Lunenburg,1995,0,-64.30916667,44.37611111,33.85,31,Small,Safe,1990
Cultural,France,Europe and North America,"Historic Centre of Avignon: Papal Palace, Episcopal Ensemble and Avignon Bridge",1995,0,4.806111111,43.95277778,8.2,31,Small,Safe,1990
Cultural,Philippines,Asia and the Pacific,Rice Terraces of the Philippine Cordilleras,1995,0,121.13667,16.93389,0.0,31,Small,Safe,1990
Cultural,Portugal,Europe and North America,Cultural Landscape of Sintra,1995,0,-9.41667,38.78333,946.0,31,Small,Safe,1990
Natural,"Canada,United States of America",Europe and North America,Waterton Glacier International Peace Park,1995,0,-113.9041667,48.99605556,457614.0,31,Large,Safe,1990
Natural,"Hungary,Slovakia",Europe and North America,Caves of Aggtelek Karst and Slovak Karst,1995,0,20.48687,48.47573,56650.57,31,Medium,Safe,1990
Cultural,Republic of Korea,Asia and the Pacific,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the <I>Tripitaka Koreana</I> Woodblocks",1995,0,128.1,35.8,0.0,31,Small,Safe,1990
Cultural,Republic of Korea,Asia and the Pacific,Seokguram Grotto and Bulguksa Temple,1995,0,129.35,35.78333333,0.0,31,Small,Safe,1990
Cultural,Denmark,Europe and North America,Roskilde Cathedral,1995,0,12.07972222,55.64222222,0.4,31,Small,Safe,1990
Cultural,Colombia,Latin America and the Caribbean,National Archeological Park of Tierradentro,1995,0,-76.03333333,2.583333333,0.0,31,Small,Safe,1990
Cultural,Colombia,Latin America and the Caribbean,Historic Centre of Santa Cruz de Mompox,1995,0,-74.43333333,9.233333333,0.0,31,Small,Safe,1990
Cultural,Colombia,Latin America and the Caribbean,San Agustín Archaeological Park,1995,0,-76.23333333,1.916666667,0.0,31,Small,Safe,1990
Natural,Russian Federation,Europe and North America,Virgin Komi Forests,1995,0,58.9525,63.62583333,3280000.0,31,Large,Safe,1990
Cultural,Czechia,Europe and North America,Kutná Hora: Historical Town Centre with the Church of St Barbara and the Cathedral of Our Lady at Sedlec,1995,0,15.26666667,49.95,62.437,31,Small,Safe,1990
Cultural,Republic of Korea,Asia and the Pacific,Jongmyo Shrine,1995,0,126.98333,37.55,19.4,31,Small,Safe,1990
Cultural,Netherlands,Europe and North America,Schokland and Surroundings,1995,0,5.771666667,52.63861111,1306.0,31,Small,Safe,1990
Cultural,Sweden,Europe and North America,Hanseatic Town of Visby,1995,0,18.29583,57.64167,0.0,31,Small,Safe,1990
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Old and New Towns of Edinburgh,1995,0,-3.216666667,55.95,0.0,31,Small,Safe,1990
Natural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Gough and Inaccessible Islands,1995,0,-9.928611111,-40.32472222,7900.0,31,Small,Safe,1990
Cultural,Lao People's Democratic Republic,Asia and the Pacific,Town of Luang Prabang,1995,0,102.13333,19.88889,820.0,31,Small,Safe,1990
Natural,United States of America,Europe and North America,Carlsbad Caverns National Park,1995,0,-104.3833333,32.16666667,18926.0,31,Medium,Safe,1990
Cultural,Italy,Europe and North America,Historic Centre of Siena,1995,0,11.33166667,43.31861111,170.0,31,Small,Safe,1990
Cultural,Italy,Europe and North America,Crespi d'Adda,1995,0,9.53833,45.59333,0.0,31,Small,Safe,1990
Cultural,Italy,Europe and North America,"Ferrara, City of the Renaissance, and its Po Delta",1995,0,11.61944444,44.83777778,46712.0,31,Medium,Safe,1990
Cultural,Japan,Asia and the Pacific,Historic Villages of Shirakawa-go and Gokayama,1995,0,136.8833333,36.4,68.0,31,Small,Safe,1990
Cultural,Italy,Europe and North America,Historic Centre of Naples,1995,0,14.26277778,40.85138889,1021.0,31,Small,Safe,1990
Cultural,Uruguay,Latin America and the Caribbean,Historic Quarter of the City of Colonia del Sacramento,1995,0,-57.85333333,-34.46777778,16.0,31,Small,Safe,1990
Cultural,Armenia,Europe and North America,Monasteries of Haghpat and Sanahin,1996,0,44.71028,41.095,2.65,30,Small,Safe,1990
Cultural,Austria,Europe and North America,Palace and Gardens of Schönbrunn,1996,0,16.31333333,48.18666667,186.28,30,Small,Safe,1990
Cultural,Austria,Europe and North America,Historic Centre of the City of Salzburg,1996,0,13.04333333,47.80055556,236.0,30,Small,Safe,1990
Natural,Belize,Latin America and the Caribbean,Belize Barrier Reef Reserve System,1996,0,-87.05833333,16.75,96300.0,30,Medium,Safe,1990
Cultural,Italy,Europe and North America,Castel del Monte,1996,0,16.27094444,41.08480556,3.1,30,Small,Safe,1990
Mixed,China,Asia and the Pacific,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",1996,0,103.76925,29.5449,15400.0,30,Medium,Safe,1990
Cultural,Sweden,Europe and North America,"Church Town of Gammelstad, Luleå ",1996,0,22.02861,65.64611,16.402,30,Small,Safe,1990
Mixed,Sweden,Europe and North America,Laponian Area,1996,0,17.58333,67.33333,940900.0,30,Large,Safe,1990
Cultural,China,Asia and the Pacific,Lushan National Park,1996,0,115.8666667,29.43333333,0.0,30,Small,Safe,1990
Cultural,Italy,Europe and North America,Historic Centre of the City of Pienza,1996,0,11.67861111,43.07694444,4.41,30,Small,Safe,1990
Cultural,Italy,Europe and North America,The <I>Trulli</I> of Alberobello,1996,0,17.23694,40.7825,10.52,30,Small,Safe,1990
Cultural,Italy,Europe and North America,Early Christian Monuments of Ravenna,1996,0,12.19625,44.42041667,1.32,30,Small,Safe,1990
Natural,Russian Federation,Europe and North America,Lake Baikal,1996,0,107.6625,53.17361111,8800000.0,30,Large,Safe,1990
Cultural,Indonesia,Asia and the Pacific,Sangiran Early Man Site,1996,0,110.8166667,-7.4,5600.0,30,Small,Safe,1990
Cultural,Spain,Europe and North America,La Lonja de la Seda de Valencia,1996,0,-0.378444444,39.47441667,0.2,30,Small,Safe,1990
Cultural,Spain,Europe and North America,Historic Walled Town of Cuenca,1996,0,-2.13174,40.07662,22.79,30,Small,Safe,1990
Cultural,Czechia,Europe and North America,Lednice-Valtice Cultural Landscape,1996,0,16.775,48.77583,14320.0,30,Medium,Safe,1990
Natural,Russian Federation,Europe and North America,Volcanoes of Kamchatka,1996,0,158.5,56.33333333,3830200.0,30,Large,Safe,1990
Cultural,Japan,Asia and the Pacific,Hiroshima Peace Memorial (Genbaku Dome),1996,0,132.45,34.38333333,0.4,30,Small,Safe,1990
Cultural,Japan,Asia and the Pacific,Itsukushima Shinto Shrine,1996,0,132.3246389,34.29441667,431.2,30,Small,Safe,1990
Cultural,France,Europe and North America,Canal du Midi,1996,0,1.416388889,43.61138889,1172.0,30,Small,Safe,1990
Cultural,Netherlands,Europe and North America,Defence Line of Amsterdam,1996,0,4.893055556,52.37444444,17576.0,30,Medium,Safe,1990
Cultural,Hungary,Europe and North America,Millenary Benedictine Abbey of Pannonhalma and its Natural Environment,1996,0,17.78444,47.55889,47.4,30,Small,Safe,1990
Cultural,Finland,Europe and North America,Verla Groundwood and Board Mill,1996,0,26.64083,61.06194,22.778,30,Small,Safe,1990
Natural,Democratic Republic of the Congo,Africa,Okapi Wildlife Reserve,1996,1,28.5,2.0,1372625.0,30,Large,In Danger,1990
Cultural,Portugal,Europe and North America,"Historic Centre of Oporto, Luiz I Bridge and Monastery of Serra do Pilar ",1996,0,-8.616666667,41.14166667,0.0,30,Small,Safe,1990
Cultural,Mauritania,Arab States,"Ancient <I>Ksour</I> of Ouadane, Chinguetti, Tichitt and Oualata",1996,0,-11.62361,20.92889,0.0,30,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,Pre-Hispanic Town of Uxmal,1996,0,-89.77027778,20.36166667,2059.8,30,Small,Safe,1990
Cultural,Germany,Europe and North America,Cologne Cathedral,1996,0,6.957222222,50.94111111,0.0,30,Small,Safe,1990
Cultural,Georgia,Europe and North America,Upper Svaneti,1996,0,43.01139,42.91639,1.06,30,Small,Safe,1990
Cultural,Greece,Europe and North America,Archaeological Site of Aigai (modern name Vergina),1996,0,22.31833,40.47139,1420.81,30,Small,Safe,1990
Cultural,Morocco,Arab States,Historic City of Meknes,1996,0,-5.55833,33.88333,0.0,30,Small,Safe,1990
Cultural,Germany,Europe and North America,Luther Memorials in Eisleben and Wittenberg,1996,0,12.65278,51.86472,0.83,30,Small,Safe,1990
Cultural,Germany,Europe and North America,"Bauhaus and its Sites in Weimar, Dessau and Bernau",1996,0,11.3295,50.97477778,8.1614,30,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,Historic Monuments Zone of Querétaro,1996,0,-100.3666667,20.58333333,0.0,30,Small,Safe,1990
Cultural,Ireland,Europe and North America,Sceilg Mhichíl,1996,0,-10.53861,51.77194,21.9,30,Small,Safe,1990
Natural,"Benin,Burkina Faso,Niger",Africa,W-Arly-Pendjari Complex,1996,0,2.487777778,11.88416667,1494831.0,30,Large,Safe,1990
Cultural,Republic of Korea,Asia and the Pacific,Changdeokgung Palace Complex,1997,0,126.9833333,37.55,0.0,29,Small,Safe,1990
Natural,Costa Rica,Latin America and the Caribbean,Cocos Island National Park,1997,0,-87.06666667,5.533333333,199790.0,29,Large,Safe,1990
Cultural,Croatia,Europe and North America,Episcopal Complex of the Euphrasian Basilica in the Historic Centre of Poreč,1997,0,13.59444,45.22917,1.1,29,Small,Safe,1990
Cultural,Italy,Europe and North America,Archaeological Area of Agrigento,1997,0,13.59333333,37.28972222,934.0,29,Small,Safe,1990
Cultural,Croatia,Europe and North America,Historic City of Trogir,1997,0,16.25167,43.5125,6.4,29,Small,Safe,1990
Cultural,Estonia,Europe and North America,Historic Centre (Old Town) of Tallinn,1997,0,24.73333333,59.43333,113.0,29,Small,Safe,1990
Natural,Kenya,Africa,Lake Turkana National Parks,1997,1,36.50366667,3.051305556,161485.0,29,Large,In Danger,1990
Cultural,Poland,Europe and North America,Medieval Town of Toruń,1997,0,18.61944,53.01,48.0,29,Small,Safe,1990
Natural,Dominica,Latin America and the Caribbean,Morne Trois Pitons National Park,1997,0,-61.28333333,15.26666667,6857.0,29,Small,Safe,1990
Natural,Kenya,Africa,Mount Kenya National Park/Natural Forest,1997,0,37.31555556,-0.155,202334.0,29,Large,Safe,1990
Cultural,France,Europe and North America,Historic Fortified City of Carcassonne,1997,0,2.358888889,43.21055556,11.0,29,Small,Safe,1990
Cultural,Spain,Europe and North America,Las Médulas,1997,0,-6.77075,42.46939,2208.2,29,Small,Safe,1990
Cultural,Spain,Europe and North America,"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",1997,0,2.175,41.38778,6.87,29,Small,Safe,1990
Cultural,China,Asia and the Pacific,Old Town of Lijiang,1997,0,100.23333,26.86667,145.6,29,Small,Safe,1990
Cultural,Italy,Europe and North America,Residences of the Royal House of Savoy,1997,0,7.68572,45.07253,370.82,29,Small,Safe,1990
Cultural,Italy,Europe and North America,Villa Romana del Casale,1997,0,14.33417,37.36611,8.92,29,Small,Safe,1990
Cultural,Republic of Korea,Asia and the Pacific,Hwaseong Fortress,1997,0,127.00833,37.27222,0.0,29,Small,Safe,1990
Cultural,Cuba,Latin America and the Caribbean,"San Pedro de la Roca Castle, Santiago de Cuba",1997,0,-75.87083333,19.96666667,93.88,29,Small,Safe,1990
Cultural,Poland,Europe and North America,Castle of the Teutonic Order in Malbork,1997,0,19.03333333,54.04166667,18.038,29,Small,Safe,1990
Cultural,Panama,Latin America and the Caribbean,Archaeological Site of Panamá Viejo and Historic District of Panamá,1997,0,-79.54055556,8.951111111,57.4,29,Small,Safe,1990
Cultural,Pakistan,Asia and the Pacific,Rohtas Fort,1997,0,73.58888889,32.9625,0.0,29,Small,Safe,1990
Cultural,Italy,Europe and North America,"Cathedral, Torre Civica and Piazza Grande, Modena",1997,0,10.92568,44.64624,1.2,29,Small,Safe,1990
Cultural,China,Asia and the Pacific,Classical Gardens of Suzhou,1997,0,120.45,31.31666667,11.922,29,Small,Safe,1990
Cultural,Brazil,Latin America and the Caribbean,Historic Centre of São Luís,1997,0,-44.3025,-2.514166667,66.65,29,Small,Safe,1990
Natural,Bangladesh,Asia and the Pacific,The Sundarbans,1997,0,89.18333,21.95,139500.0,29,Large,Safe,1990
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Maritime Greenwich,1997,0,-0.003777778,51.48116667,109.5,29,Small,Safe,1990
Natural,Australia,Asia and the Pacific,Macquarie Island,1997,0,158.8955556,-54.59472222,540000.0,29,Large,Safe,1990
Cultural,Nepal,Asia and the Pacific,"Lumbini, the Birthplace of the Lord Buddha",1997,0,83.27611,27.46889,1.95,29,Small,Safe,1990
Cultural,Morocco,Arab States,Archaeological Site of Volubilis,1997,0,-5.55694,34.07389,42.0,29,Small,Safe,1990
Cultural,Morocco,Arab States,Medina of Tétouan (formerly known as Titawin),1997,0,-5.36667,35.57083,6.5,29,Small,Safe,1990
Cultural,Netherlands,Europe and North America,"Historic Area of Willemstad, Inner City and Harbour, Curaçao",1997,0,-68.90222,12.10194,86.0,29,Small,Safe,1990
Cultural,Latvia,Europe and North America,Historic Centre of Riga,1997,0,24.11667,56.95417,438.3,29,Small,Safe,1990
Cultural,Italy,Europe and North America,Su Nuraxi di Barumini,1997,0,8.991388889,39.70583333,2.3254,29,Small,Safe,1990
Cultural,Italy,Europe and North America,"Portovenere, Cinque Terre, and the Islands (Palmaria, Tino and Tinetto)",1997,0,9.72917,44.10694,4689.25,29,Small,Safe,1990
Cultural,Italy,Europe and North America,"Botanical Garden (Orto Botanico), Padua",1997,0,11.88066667,45.39911111,2.2,29,Small,Safe,1990
Cultural,China,Asia and the Pacific,Ancient City of Ping Yao,1997,0,112.15444,37.20139,245.62,29,Small,Safe,1990
Cultural,Italy,Europe and North America,"18th-Century Royal Palace at Caserta with the Park, the Aqueduct of Vanvitelli, and the San Leucio Complex",1997,0,14.32639,41.07333,87.37,29,Small,Safe,1990
Cultural,Austria,Europe and North America,Hallstatt-Dachstein / Salzkammergut Cultural Landscape,1997,0,13.64638889,47.55944444,28446.2,29,Medium,Safe,1990
Cultural,Tunisia,Arab States,Dougga / Thugga,1997,0,9.22028,36.42361,75.0,29,Small,Safe,1990
Natural,Australia,Asia and the Pacific,Heard and McDonald Islands,1997,0,73.5,-53.1,658903.0,29,Large,Safe,1990
Cultural,Italy,Europe and North America,Costiera Amalfitana,1997,0,14.6,40.65,11231.0,29,Medium,Safe,1990
Mixed,"France,Spain",Europe and North America,Pyrénées - Mont Perdu,1997,0,-0.0005,42.68542,30639.0,29,Medium,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,"Hospicio Cabañas, Guadalajara",1997,0,-103.3397222,20.67388889,0.0,29,Small,Safe,1990
Cultural,Netherlands,Europe and North America,Mill Network at Kinderdijk-Elshout,1997,0,4.649444444,51.8825,322.0,29,Small,Safe,1990
Cultural,Italy,Europe and North America,"Archaeological Areas of Pompei, Herculaneum and Torre Annunziata",1997,0,14.48333333,40.75,98.05,29,Small,Safe,1990
Cultural,Spain,Europe and North America,San Millán Yuso and Suso Monasteries,1997,0,-2.86496,42.32586,19.01,29,Small,Safe,1990
Natural,Solomon Islands,Asia and the Pacific,East Rennell,1998,1,160.33333,-11.68333,37000.0,28,Medium,In Danger,1990
Cultural,France,Europe and North America,Routes of Santiago de Compostela in France,1998,0,0.722944444,45.18405556,97.21,28,Small,Safe,1990
Cultural,Czechia,Europe and North America,Gardens and Castle at Kroměříž,1998,0,17.37722222,49.3,74.5,28,Small,Safe,1990
Cultural,Czechia,Europe and North America,Holašovice Historic Village,1998,0,14.25277778,48.95972222,11.4,28,Small,Safe,1990
Cultural,Japan,Asia and the Pacific,Historic Monuments of Ancient Nara,1998,0,135.8394444,34.67555556,617.0,28,Small,Safe,1990
Cultural,China,Asia and the Pacific,Temple of Heaven: an Imperial Sacrificial Altar in Beijing,1998,0,116.4447222,39.84555556,215.0,28,Small,Safe,1990
Cultural,Italy,Europe and North America,Archaeological Area and the Patriarchal Basilica of Aquileia,1998,0,13.3675,45.76833333,155.43,28,Small,Safe,1990
Cultural,Sweden,Europe and North America,Naval Port of Karlskrona,1998,0,15.58333,56.16667,320.417,28,Small,Safe,1990
Cultural,China,Asia and the Pacific,"Summer Palace, an Imperial Garden in Beijing",1998,0,116.1411111,39.91055556,297.0,28,Small,Safe,1990
Cultural,Austria,Europe and North America,Semmering Railway,1998,0,15.82797222,47.64877778,156.18,28,Small,Safe,1990
Cultural,Belgium,Europe and North America,Flemish Béguinages,1998,0,4.47375,51.03097222,59.95,28,Small,Safe,1990
Natural,Russian Federation,Europe and North America,Golden Mountains of Altai,1998,0,86.0,50.46666667,1611457.0,28,Large,Safe,1990
Cultural,France,Europe and North America,Historic Site of Lyon,1998,0,4.83333,45.76722,427.0,28,Small,Safe,1990
Cultural,Turkey,Europe and North America,Archaeological Site of Troy,1998,0,26.239,39.95644,158.0,28,Small,Safe,1990
Cultural,Bolivia (Plurinational State of),Latin America and the Caribbean,Fuerte de Samaipata,1998,0,-63.81666667,-18.16666667,0.0,28,Small,Safe,1990
Cultural,Ukraine,Europe and North America,L'viv – the Ensemble of the Historic Centre,1998,0,24.03198,49.84163,120.0,28,Small,Safe,1990
Cultural,Belgium,Europe and North America,"La Grand-Place, Brussels",1998,0,4.35242,50.84668,1.48,28,Small,Safe,1990
Cultural,Belgium,Europe and North America,"The Four Lifts on the Canal du Centre and their Environs, La Louvière and Le Roeulx (Hainaut)",1998,0,4.13722,50.48111,67.3436,28,Small,Safe,1990
Cultural,Italy,Europe and North America,Historic Centre of Urbino,1998,0,12.63333,43.725,29.23,28,Small,Safe,1990
Cultural,Spain,Europe and North America,University and Historic Precinct of Alcalá de Henares,1998,0,-3.368055556,40.48138889,0.0,28,Small,Safe,1990
Cultural,Spain,Europe and North America,Rock Art of the Mediterranean Basin on the Iberian Peninsula,1998,0,-1.03331,39.78995,0.0,28,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,"Archaeological Zone of Paquimé, Casas Grandes",1998,0,-107.95556,30.37583,146.72,28,Small,Safe,1990
Cultural,Lebanon,Arab States,Ouadi Qadisha (the Holy Valley) and the Forest of the Cedars of God (Horsh Arz el-Rab),1998,0,36.04889,34.24333,1720.2,28,Small,Safe,1990
Natural,New Zealand,Asia and the Pacific,New Zealand Sub-Antarctic Islands,1998,0,166.1044444,-50.75,76458.0,28,Medium,Safe,1990
Cultural,Netherlands,Europe and North America,Ir.D.F. Woudagemaal (D.F. Wouda Steam Pumping Station),1998,0,5.67889,52.84583,7.32,28,Small,Safe,1990
Cultural,Germany,Europe and North America,Classical Weimar,1998,0,11.32861,50.9775,0.0,28,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,Historic Monuments Zone of Tlacotalpan,1998,0,-95.65833333,18.60833333,75.0,28,Small,Safe,1990
Cultural,"Portugal,Spain",Europe and North America,Prehistoric Rock Art Sites in the Côa Valley and Siega Verde,1998,0,-6.661111111,40.6975,0.0,28,Small,Safe,1990
Cultural,Cyprus,Europe and North America,Choirokoitia,1998,0,33.34333,34.79833,6.2,28,Small,Safe,1990
Cultural,Italy,Europe and North America,"Cilento and Vallo di Diano National Park with the Archeological Sites of Paestum and Velia, and the Certosa di Padula",1998,0,15.26666667,40.28333333,159109.73,28,Large,Safe,1990
Cultural,Italy,Europe and North America,Villa Adriana (Tivoli),1999,0,12.77197222,41.94416667,80.0,27,Small,Safe,1990
Mixed,China,Asia and the Pacific,Mount Wuyi,1999,0,117.68333,27.71667,107044.0,27,Large,Safe,1990
Cultural,China,Asia and the Pacific,Dazu Rock Carvings,1999,0,105.705,29.70111,20.41,27,Small,Safe,1990
Natural,Brazil,Latin America and the Caribbean,Atlantic Forest South-East Reserves,1999,0,-48.0,-24.16667,468193.0,27,Large,Safe,1990
Cultural,Argentina,Latin America and the Caribbean,"Cueva de las Manos, Río Pinturas",1999,0,-70.66666667,-47.15,600.0,27,Small,Safe,1990
Cultural,Austria,Europe and North America,City of Graz – Historic Centre and Schloss Eggenberg,1999,0,15.39166667,47.07416667,0.0,27,Small,Safe,1990
Natural,Argentina,Latin America and the Caribbean,Península Valdés,1999,0,-64.0,-42.5,360000.0,27,Large,Safe,1990
Cultural,Spain,Europe and North America,San Cristóbal de La Laguna,1999,0,-16.31177778,28.47788889,60.38,27,Small,Safe,1990
Cultural,Viet Nam,Asia and the Pacific,Hoi An Ancient Town,1999,0,108.3333333,15.88333333,30.0,27,Small,Safe,1990
Natural,Brazil,Latin America and the Caribbean,Discovery Coast Atlantic Forest Reserves,1999,0,-39.25,-16.5,111930.0,27,Large,Safe,1990
Cultural,Viet Nam,Asia and the Pacific,My Son Sanctuary,1999,0,108.5666667,15.51666667,142.0,27,Small,Safe,1990
Cultural,Turkmenistan,Asia and the Pacific,State Historical and Cultural Park “Ancient Merv”,1999,0,62.1775,37.70083,353.24,27,Small,Safe,1990
Cultural,Brazil,Latin America and the Caribbean,Historic Centre of the Town of Diamantina,1999,0,-43.6,-18.23333333,28.5,27,Small,Safe,1990
Natural,Canada,Europe and North America,Miguasha National Park,1999,0,-66.35305556,48.105,87.3,27,Small,Safe,1990
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Heart of Neolithic Orkney,1999,0,-3.188666667,58.99605556,15.0,27,Small,Safe,1990
Cultural,Nigeria,Africa,Sukur Cultural Landscape,1999,0,13.57194,10.74056,764.4,27,Small,Safe,1990
Cultural,France,Europe and North America,Jurisdiction of Saint-Emilion,1999,0,-0.155277778,44.89472222,7847.0,27,Small,Safe,1990
Cultural,Finland,Europe and North America,Bronze Age Burial Site of Sammallahdenmäki,1999,0,21.7775,61.12056,0.0,27,Small,Safe,1990
Cultural,Poland,Europe and North America,Kalwaria Zebrzydowska: the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park,1999,0,19.66666667,49.86666667,380.0,27,Small,Safe,1990
Natural,Portugal,Europe and North America,Laurisilva of Madeira,1999,0,-17.0,32.76666667,15000.0,27,Medium,Safe,1990
Natural,Philippines,Asia and the Pacific,Puerto-Princesa Subterranean River National Park,1999,0,118.9166667,10.16666667,22202.0,27,Medium,Safe,1990
Cultural,Philippines,Asia and the Pacific,Historic City of Vigan,1999,0,120.3875,17.575,0.0,27,Small,Safe,1990
Cultural,Ecuador,Latin America and the Caribbean,Historic Centre of Santa Ana de los Ríos de Cuenca,1999,0,-78.98333333,-2.883333333,224.14,27,Small,Safe,1990
Cultural,India,Asia and the Pacific,Mountain Railways of India,1999,0,76.93583,11.51028,88.99,27,Small,Safe,1990
Cultural,Czechia,Europe and North America,Litomyšl Castle,1999,0,16.31444,49.87361,4.25,27,Small,Safe,1990
Cultural,Romania,Europe and North America,Historic Centre of Sighişoara,1999,0,24.79222222,46.21777778,33.0,27,Small,Safe,1990
Cultural,Romania,Europe and North America,Wooden Churches of Maramureş,1999,0,24.05583333,47.82083333,0.0,27,Small,Safe,1990
Cultural,Romania,Europe and North America,Dacian Fortresses of the Orastie Mountains,1999,0,23.31194444,45.62305556,0.0,27,Small,Safe,1990
Cultural,Saint Kitts and Nevis,Latin America and the Caribbean,Brimstone Hill Fortress National Park,1999,0,-62.83722,17.34694,15.37,27,Small,Safe,1990
Natural,Cuba,Latin America and the Caribbean,Desembarco del Granma National Park,1999,0,-77.63333,19.88333,41863.0,27,Medium,Safe,1990
Cultural,Cuba,Latin America and the Caribbean,Viñales Valley,1999,0,-83.71667,22.61667,0.0,27,Small,Safe,1990
Natural,Russian Federation,Europe and North America,Western Caucasus,1999,0,40.0,44.0,298903.0,27,Large,Safe,1990
Cultural,Japan,Asia and the Pacific,Shrines and Temples of Nikko,1999,0,139.6105556,36.7475,50.8,27,Small,Safe,1990
Cultural,South Africa,Africa,Fossil Hominid Sites of South Africa,1999,0,29.17694,-24.15861,0.0,27,Small,Safe,1990
Natural,South Africa,Africa,iSimangaliso Wetland Park,1999,0,32.55,-27.83889,239566.0,27,Large,Safe,1990
Natural,Costa Rica,Latin America and the Caribbean,Area de Conservación Guanacaste,1999,0,-85.61666667,10.85,147000.0,27,Large,Safe,1990
Mixed,Spain,Europe and North America,"Ibiza, Biodiversity and Culture",1999,0,1.435194444,38.91113889,9020.3,27,Small,Safe,1990
Natural,Indonesia,Asia and the Pacific,Lorentz National Park,1999,0,137.83333,-4.75,2350000.0,27,Large,Safe,1990
Cultural,South Africa,Africa,Robben Island,1999,0,18.36666667,-33.8,475.0,27,Small,Safe,1990
Cultural,Greece,Europe and North America,Archaeological Sites of Mycenae and Tiryns,1999,0,22.75,37.73333333,0.0,27,Small,Safe,1990
Cultural,Greece,Europe and North America,The Historic Centre (Chorá) with the Monastery of Saint-John the Theologian and the Cave of the Apocalypse on the Island of Pátmos,1999,0,26.55,37.3,0.0,27,Small,Safe,1990
Cultural,Hungary,Europe and North America,Hortobágy National Park - the <i>Puszta</i>,1999,0,21.15678,47.59458,74820.0,27,Medium,Safe,1990
Cultural,Netherlands,Europe and North America,Droogmakerij de Beemster (Beemster Polder),1999,0,4.911111111,52.54888889,7208.0,27,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,Historic Fortified Town of Campeche,1999,0,-90.53722,19.84639,181.0,27,Small,Safe,1990
